"","model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","manufacturer"
"1568"," 2 Series",2020,28995,"Semi-Auto",1501,"Diesel",145,49.6,2,"BMW"
"1569"," 4 Series",2017,16507,"Automatic",26800,"Diesel",30,65.7,2,"BMW"
"1570"," X1",2016,17360,"Semi-Auto",25710,"Diesel",30,65.7,2,"BMW"
"1571"," 1 Series",2015,15995,"Semi-Auto",26629,"Diesel",125,60.1,2,"BMW"
"1572"," 3 Series",2019,29950,"Semi-Auto",4629,"Diesel",150,48.7,2,"BMW"
"1573"," 1 Series",2018,15950,"Semi-Auto",17200,"Diesel",150,44.1,2,"BMW"
"1574"," 3 Series",2019,41450,"Semi-Auto",423,"Petrol",145,34.9,3,"BMW"
"1575"," 2 Series",2018,21998,"Automatic",9566,"Hybrid",135,113,1.5,"BMW"
"1576"," 2 Series",2016,18990,"Automatic",11854,"Diesel",145,55.4,2,"BMW"
"1577"," X5",2019,54750,"Semi-Auto",18673,"Diesel",145,33.6,3,"BMW"
"1578"," 5 Series",2019,36750,"Semi-Auto",8027,"Diesel",145,51.4,3,"BMW"
"1579"," 1 Series",2017,14030,"Semi-Auto",40344,"Diesel",145,68.9,1.5,"BMW"
"1580"," 4 Series",2017,23497,"Automatic",14584,"Diesel",145,50.4,3,"BMW"
"1581"," 4 Series",2016,19950,"Semi-Auto",37897,"Diesel",125,60.1,2,"BMW"
"1582"," 1 Series",2020,32972,"Semi-Auto",151,"Petrol",150,34.5,2,"BMW"
"1583"," X3",2018,30980,"Semi-Auto",4813,"Diesel",145,54.3,2,"BMW"
"1584"," 1 Series",2019,21950,"Manual",5013,"Petrol",145,44.1,1.5,"BMW"
"1585"," 3 Series",2019,39020,"Semi-Auto",7537,"Diesel",145,43.5,3,"BMW"
"1586"," 2 Series",2019,20950,"Manual",100,"Petrol",145,52.3,1.5,"BMW"
"1587"," X1",2020,29950,"Semi-Auto",35,"Diesel",145,40.9,2,"BMW"
"1588"," X6",2019,68300,"Semi-Auto",3145,"Petrol",145,26.4,3,"BMW"
"1589"," X3",2019,37963,"Semi-Auto",4786,"Diesel",145,48.7,3,"BMW"
"1590"," X2",2019,24543,"Semi-Auto",3412,"Petrol",145,38.7,2,"BMW"
"1591"," 3 Series",2017,23481,"Semi-Auto",33093,"Diesel",145,51.4,3,"BMW"
"1592"," 1 Series",2019,25362,"Semi-Auto",9503,"Petrol",145,39.8,3,"BMW"
"1593"," 1 Series",2017,15381,"Semi-Auto",74652,"Diesel",125,60.1,2,"BMW"
"1594"," 3 Series",2015,14051,"Semi-Auto",68704,"Diesel",125,58.9,2,"BMW"
"1595"," M4",2019,58662,"Automatic",3395,"Petrol",145,34,3,"BMW"
"1596"," 5 Series",2017,21946,"Automatic",38410,"Petrol",145,48.7,2,"BMW"
"1597"," X5",2019,48836,"Automatic",4553,"Petrol",145,27.2,3,"BMW"
"1598"," 1 Series",2013,10372,"Manual",33940,"Diesel",30,64.2,2,"BMW"
"1599"," 3 Series",2016,12990,"Semi-Auto",48788,"Diesel",0,74.3,2,"BMW"
"1600"," X1",2017,18890,"Semi-Auto",21113,"Diesel",145,65.7,2,"BMW"
"1601"," 5 Series",2019,31580,"Automatic",8612,"Petrol",145,48.7,2,"BMW"
"1602"," 3 Series",2019,27710,"Semi-Auto",9545,"Diesel",145,52.3,2,"BMW"
"1603"," X1",2018,24081,"Semi-Auto",13245,"Diesel",150,60.1,2,"BMW"
"1604"," X5",2018,37692,"Automatic",24786,"Diesel",145,47.1,3,"BMW"
"1605"," 1 Series",2019,31200,"Automatic",9516,"Diesel",145,48.7,2,"BMW"
"1606"," 4 Series",2020,37995,"Semi-Auto",1501,"Diesel",145,58.9,2,"BMW"
"1607"," 2 Series",2018,20360,"Automatic",8370,"Petrol",145,36.2,2,"BMW"
"1608"," 3 Series",2017,14000,"Manual",22000,"Petrol",150,52.3,1.5,"BMW"
"1609"," 4 Series",2016,19595,"Semi-Auto",9647,"Petrol",160,44.1,2,"BMW"
"1610"," 4 Series",2018,23990,"Semi-Auto",19438,"Diesel",145,55.4,3,"BMW"
"1611"," X5",2019,50990,"Semi-Auto",5925,"Diesel",145,37.7,3,"BMW"
"1612"," 2 Series",2017,17990,"Semi-Auto",8693,"Petrol",145,50.4,2,"BMW"
"1613"," 2 Series",2017,15995,"Semi-Auto",29006,"Diesel",150,68.9,2,"BMW"
"1614"," X1",2020,30995,"Semi-Auto",1501,"Diesel",145,50.4,2,"BMW"
"1615"," 2 Series",2019,21995,"Semi-Auto",3682,"Petrol",145,47.9,2,"BMW"
"1616"," 3 Series",2019,27500,"Semi-Auto",9262,"Diesel",145,52.3,2,"BMW"
"1617"," 4 Series",2019,36999,"Automatic",3500,"Diesel",145,50.4,3,"BMW"
"1618"," 1 Series",2019,18995,"Semi-Auto",5354,"Diesel",145,68.9,1.5,"BMW"
"1619"," 4 Series",2019,29995,"Automatic",4500,"Diesel",145,58.9,2,"BMW"
"1620"," X4",2019,41995,"Semi-Auto",1501,"Diesel",145,40.9,3,"BMW"
"1621"," X3",2019,33450,"Automatic",9641,"Petrol",145,30.4,2,"BMW"
"1622"," X5",2019,56990,"Semi-Auto",8000,"Diesel",145,33.6,3,"BMW"
"1623"," 3 Series",2017,17950,"Manual",18799,"Diesel",145,64.2,2,"BMW"
"1624"," 3 Series",2019,22495,"Semi-Auto",8886,"Diesel",145,67.3,2,"BMW"
"1625"," 3 Series",2020,36999,"Semi-Auto",5500,"Diesel",145,45.6,3,"BMW"
"1626"," X3",2019,56950,"Semi-Auto",6597,"Petrol",145,24.8,3,"BMW"
"1627"," X3",2013,15000,"Semi-Auto",54150,"Diesel",165,50.4,2,"BMW"
"1628"," 1 Series",2018,14999,"Manual",12955,"Diesel",145,51.4,1.5,"BMW"
"1629"," X4",2019,34500,"Semi-Auto",15411,"Diesel",150,40.9,3,"BMW"
"1630"," 1 Series",2016,19950,"Semi-Auto",23210,"Petrol",200,39.8,3,"BMW"
"1631"," X2",2020,34999,"Automatic",1217,"Diesel",145,58.9,2,"BMW"
"1632"," 4 Series",2017,20450,"Semi-Auto",26680,"Petrol",150,45.6,2,"BMW"
"1633"," 1 Series",2020,27495,"Semi-Auto",1500,"Diesel",145,51.4,2,"BMW"
"1634"," 3 Series",2020,39995,"Semi-Auto",5302,"Diesel",145,45.6,3,"BMW"
"1635"," 1 Series",2015,13950,"Manual",36916,"Petrol",150,50.4,1.6,"BMW"
"1636"," 5 Series",2020,34995,"Semi-Auto",10,"Hybrid",145,49.6,2,"BMW"
"1637"," 5 Series",2019,30450,"Semi-Auto",10191,"Hybrid",135,156.9,2,"BMW"
"1638"," 3 Series",2019,31450,"Semi-Auto",4618,"Diesel",150,52.3,2,"BMW"
"1639"," 4 Series",2019,30999,"Semi-Auto",8701,"Petrol",145,41.5,3,"BMW"
"1640"," 2 Series",2019,21999,"Semi-Auto",9957,"Diesel",145,49.6,2,"BMW"
"1641"," 5 Series",2019,39999,"Semi-Auto",5877,"Diesel",145,60.1,2,"BMW"
"1642"," 5 Series",2019,38995,"Automatic",6500,"Hybrid",135,156.9,2,"BMW"
"1643"," X3",2019,34950,"Automatic",5325,"Diesel",145,54.3,2,"BMW"
"1644"," X3",2019,35999,"Automatic",7000,"Diesel",145,54.3,2,"BMW"
"1645"," 1 Series",2018,19950,"Semi-Auto",9271,"Petrol",145,47.9,2,"BMW"
"1646"," X4",2019,46450,"Semi-Auto",9374,"Diesel",145,37.2,3,"BMW"
"1647"," 2 Series",2019,21950,"Manual",10,"Diesel",145,64.2,2,"BMW"
"1648"," 3 Series",2019,28450,"Semi-Auto",14850,"Diesel",145,48.7,2,"BMW"
"1649"," 1 Series",2018,20450,"Semi-Auto",14602,"Diesel",145,60.1,2,"BMW"
"1650"," 5 Series",2015,14789,"Semi-Auto",44684,"Diesel",125,60.1,2,"BMW"
"1651"," 2 Series",2019,30450,"Semi-Auto",20,"Diesel",145,62.8,2,"BMW"
"1652"," 1 Series",2020,26495,"Semi-Auto",10,"Petrol",145,42.8,1.5,"BMW"
"1653"," 3 Series",2020,34000,"Semi-Auto",1595,"Diesel",145,50.4,2,"BMW"
"1654"," X3",2015,17495,"Semi-Auto",38013,"Diesel",150,54.3,2,"BMW"
"1655"," 3 Series",2020,32000,"Semi-Auto",1798,"Diesel",145,52.3,2,"BMW"
"1656"," 4 Series",2020,39225,"Semi-Auto",10,"Petrol",145,48.7,2,"BMW"
"1657"," X4",2019,45000,"Semi-Auto",7815,"Petrol",145,26.9,3,"BMW"
"1658"," X3",2019,41450,"Semi-Auto",5425,"Diesel",145,36.7,3,"BMW"
"1659"," 1 Series",2019,23500,"Semi-Auto",3000,"Petrol",145,40.4,1.5,"BMW"
"1660"," 1 Series",2016,18995,"Semi-Auto",24075,"Petrol",235,37.7,3,"BMW"
"1661"," 8 Series",2020,62995,"Semi-Auto",11,"Petrol",145,31.7,3,"BMW"
"1662"," 5 Series",2019,30995,"Automatic",999,"Diesel",145,65.7,2,"BMW"
"1663"," 4 Series",2019,39891,"Automatic",5806,"Diesel",145,51.4,3,"BMW"
"1664"," 2 Series",2019,19350,"Automatic",10500,"Diesel",145,51.4,2,"BMW"
"1665"," X3",2018,29222,"Semi-Auto",9406,"Diesel",145,54.3,2,"BMW"
"1666"," 1 Series",2017,13831,"Manual",20112,"Petrol",150,53.3,1.5,"BMW"
"1667"," 2 Series",2018,24461,"Semi-Auto",5190,"Petrol",150,32.5,3,"BMW"
"1668"," X2",2019,36981,"Semi-Auto",7197,"Petrol",150,34,2,"BMW"
"1669"," 3 Series",2019,41490,"Automatic",4830,"Diesel",145,43.5,3,"BMW"
"1670"," X3",2019,56322,"Semi-Auto",4620,"Petrol",145,24.8,3,"BMW"
"1671"," X2",2020,39991,"Semi-Auto",700,"Petrol",145,34,2,"BMW"
"1672"," 1 Series",2019,20172,"Semi-Auto",5500,"Petrol",145,54.3,1.5,"BMW"
"1673"," 4 Series",2019,24888,"Manual",8129,"Petrol",145,46.3,2,"BMW"
"1674"," 3 Series",2019,34990,"Automatic",7250,"Diesel",145,49.6,2,"BMW"
"1675"," 3 Series",2017,15790,"Manual",35238,"Diesel",30,64.2,2,"BMW"
"1676"," 4 Series",2018,21990,"Semi-Auto",20611,"Diesel",145,60.1,2,"BMW"
"1677"," 3 Series",2014,14882,"Semi-Auto",63820,"Diesel",165,49.6,3,"BMW"
"1678"," 3 Series",2019,29990,"Automatic",7337,"Diesel",145,52.3,2,"BMW"
"1679"," 1 Series",2017,16790,"Manual",15468,"Petrol",145,46.3,2,"BMW"
"1680"," 2 Series",2017,14690,"Semi-Auto",24997,"Diesel",20,68.9,2,"BMW"
"1681"," 1 Series",2019,22890,"Manual",11506,"Petrol",150,41.5,1.5,"BMW"
"1682"," 4 Series",2019,24750,"Semi-Auto",4642,"Petrol",145,45.6,2,"BMW"
"1683"," 2 Series",2018,20952,"Semi-Auto",42912,"Petrol",150,47.9,2,"BMW"
"1684"," X1",2019,23000,"Manual",8561,"Petrol",145,39.8,1.5,"BMW"
"1685"," 4 Series",2020,39250,"Semi-Auto",151,"Diesel",150,47.9,3,"BMW"
"1686"," X1",2019,25730,"Semi-Auto",4495,"Petrol",145,38.2,2,"BMW"
"1687"," i3",2014,14182,"Automatic",37161,"Hybrid",0,470.8,0,"BMW"
"1688"," 5 Series",2015,15499,"Semi-Auto",43013,"Diesel",30,62.8,2,"BMW"
"1689"," 4 Series",2016,19990,"Semi-Auto",35900,"Diesel",125,60.1,2,"BMW"
"1690"," 1 Series",2016,15500,"Semi-Auto",37753,"Diesel",20,67.3,2,"BMW"
"1691"," 2 Series",2019,27995,"Automatic",110,"Diesel",145,64.2,2,"BMW"
"1692"," X1",2019,31280,"Semi-Auto",2865,"Diesel",145,36.7,2,"BMW"
"1693"," 3 Series",2019,31995,"Manual",894,"Diesel",145,54.3,2,"BMW"
"1694"," 4 Series",2019,31995,"Manual",110,"Diesel",145,55.4,2,"BMW"
"1695"," 4 Series",2019,22999,"Automatic",1000,"Diesel",145,60.1,2,"BMW"
"1696"," X1",2017,19750,"Semi-Auto",19159,"Diesel",145,60.1,2,"BMW"
"1697"," 3 Series",2019,25995,"Semi-Auto",5687,"Diesel",145,52.3,2,"BMW"
"1698"," X2",2020,32540,"Semi-Auto",99,"Petrol",150,39.2,2,"BMW"
"1699"," X3",2016,17495,"Semi-Auto",31100,"Diesel",145,54.3,2,"BMW"
"1700"," 3 Series",2016,17995,"Semi-Auto",43417,"Diesel",160,51.4,3,"BMW"
"1701"," 4 Series",2020,29500,"Semi-Auto",10,"Petrol",145,48.7,2,"BMW"
"1702"," X5",2019,52490,"Semi-Auto",7443,"Petrol",145,27.2,3,"BMW"
"1703"," X1",2019,25990,"Semi-Auto",7333,"Diesel",145,60.1,2,"BMW"
"1704"," 3 Series",2017,15500,"Semi-Auto",47251,"Diesel",30,64.2,2,"BMW"
"1705"," 5 Series",2017,21790,"Semi-Auto",24794,"Diesel",30,65.7,2,"BMW"
"1706"," 5 Series",2017,23990,"Semi-Auto",29283,"Diesel",125,60.1,2,"BMW"
"1707"," 3 Series",2020,31990,"Semi-Auto",11,"Petrol",145,40.4,2,"BMW"
"1708"," M4",2019,51000,"Semi-Auto",1072,"Petrol",145,34,3,"BMW"
"1709"," M5",2019,70000,"Automatic",6568,"Petrol",145,24.1,4.4,"BMW"
"1710"," i3",2017,23751,"Automatic",28169,"Hybrid",0,470.8,0,"BMW"
"1711"," 1 Series",2016,18402,"Manual",23139,"Petrol",300,35.3,3,"BMW"
"1712"," 2 Series",2017,15952,"Manual",17146,"Petrol",145,55.4,1.5,"BMW"
"1713"," 1 Series",2019,30160,"Automatic",7890,"Petrol",145,34.5,2,"BMW"
"1714"," 2 Series",2017,16999,"Semi-Auto",5000,"Petrol",125,53.3,1.5,"BMW"
"1715"," 4 Series",2016,17127,"Semi-Auto",34479,"Diesel",30,65.7,2,"BMW"
"1716"," 3 Series",2018,24250,"Semi-Auto",3552,"Diesel",145,53.3,3,"BMW"
"1717"," 2 Series",2017,14340,"Semi-Auto",20185,"Petrol",150,50.4,1.5,"BMW"
"1718"," X3",2020,40990,"Semi-Auto",2294,"Diesel",145,36.7,3,"BMW"
"1719"," Z4",2020,31990,"Semi-Auto",4825,"Petrol",150,38.7,2,"BMW"
"1720"," X1",2019,25990,"Automatic",15608,"Petrol",150,46.3,1.5,"BMW"
"1721"," X1",2013,10999,"Semi-Auto",48058,"Diesel",160,52.3,2,"BMW"
"1722"," 2 Series",2019,21450,"Automatic",9181,"Hybrid",135,148.7,1.5,"BMW"
"1723"," 1 Series",2018,23499,"Semi-Auto",12087,"Petrol",145,39.8,3,"BMW"
"1724"," 4 Series",2020,30000,"Semi-Auto",10,"Diesel",145,60.1,2,"BMW"
"1725"," 1 Series",2017,15792,"Semi-Auto",8789,"Petrol",30,55.5,1.5,"BMW"
"1726"," X4",2019,38495,"Semi-Auto",7356,"Diesel",145,40.9,3,"BMW"
"1727"," X2",2020,33400,"Semi-Auto",1766,"Diesel",145,58.9,2,"BMW"
"1728"," X1",2019,27991,"Semi-Auto",120,"Diesel",150,36.7,2,"BMW"
"1729"," 1 Series",2018,23999,"Semi-Auto",17493,"Petrol",150,39.8,3,"BMW"
"1730"," X3",2017,25999,"Semi-Auto",22749,"Diesel",150,54.3,2,"BMW"
"1731"," X1",2017,23995,"Semi-Auto",15991,"Diesel",150,55.4,2,"BMW"
"1732"," 5 Series",2019,25551,"Semi-Auto",7143,"Petrol",150,50.4,2,"BMW"
"1733"," X3",2017,25950,"Semi-Auto",19817,"Diesel",145,54.3,2,"BMW"
"1734"," 1 Series",2019,31771,"Semi-Auto",1954,"Diesel",145,48.7,2,"BMW"
"1735"," 5 Series",2017,22312,"Automatic",16403,"Diesel",145,65.7,2,"BMW"
"1736"," X4",2016,20022,"Semi-Auto",64000,"Diesel",145,54.3,2,"BMW"
"1737"," 5 Series",2019,29982,"Semi-Auto",3635,"Petrol",145,47.9,2,"BMW"
"1738"," X5",2019,61682,"Semi-Auto",10782,"Diesel",145,33.6,3,"BMW"
"1739"," 2 Series",2019,19776,"Manual",110,"Petrol",145,42.8,1.5,"BMW"
"1740"," X3",2019,34551,"Semi-Auto",7289,"Petrol",150,30.4,2,"BMW"
"1741"," Z4",2019,33991,"Semi-Auto",10018,"Petrol",150,37.2,2,"BMW"
"1742"," 3 Series",2019,26484,"Semi-Auto",10200,"Petrol",145,41.5,2,"BMW"
"1743"," 3 Series",2019,29985,"Automatic",5000,"Diesel",145,52.3,2,"BMW"
"1744"," 2 Series",2019,21376,"Automatic",8005,"Petrol",145,38.7,1.5,"BMW"
"1745"," 3 Series",2019,26524,"Semi-Auto",11727,"Petrol",145,41.5,2,"BMW"
"1746"," 5 Series",2019,28495,"Automatic",677,"Petrol",145,50.4,2,"BMW"
"1747"," 3 Series",2019,29500,"Automatic",5000,"Petrol",145,42.2,2,"BMW"
"1748"," 8 Series",2019,62995,"Automatic",5883,"Petrol",145,33.6,3,"BMW"
"1749"," 2 Series",2017,15995,"Manual",30310,"Petrol",125,52.3,1.5,"BMW"
"1750"," 3 Series",2017,19995,"Semi-Auto",9981,"Diesel",150,62.8,2,"BMW"
"1751"," 3 Series",2019,27995,"Semi-Auto",10334,"Diesel",150,52.3,2,"BMW"
"1752"," 5 Series",2017,28995,"Semi-Auto",11035,"Diesel",145,56.5,3,"BMW"
"1753"," 2 Series",2019,21995,"Semi-Auto",3748,"Petrol",145,47.9,2,"BMW"
"1754"," M5",2019,70686,"Semi-Auto",3153,"Petrol",145,24.1,4.4,"BMW"
"1755"," X3",2019,35215,"Semi-Auto",4169,"Petrol",145,30.4,2,"BMW"
"1756"," 1 Series",2016,14995,"Semi-Auto",15684,"Petrol",30,55.5,1.5,"BMW"
"1757"," 3 Series",2019,25995,"Automatic",4258,"Diesel",145,52.3,2,"BMW"
"1758"," 1 Series",2017,21495,"Semi-Auto",33311,"Petrol",200,39.8,3,"BMW"
"1759"," 4 Series",2018,26500,"Semi-Auto",10305,"Petrol",150,41.5,3,"BMW"
"1760"," X5",2019,43716,"Automatic",7329,"Diesel",145,37.7,3,"BMW"
"1761"," 6 Series",2016,22910,"Semi-Auto",25596,"Diesel",200,49.6,3,"BMW"
"1762"," 1 Series",2015,7540,"Manual",79999,"Diesel",0,83.1,1.5,"BMW"
"1763"," X1",2016,21200,"Automatic",6341,"Petrol",160,44.8,2,"BMW"
"1764"," X3",2019,33952,"Semi-Auto",5974,"Diesel",145,54.3,2,"BMW"
"1765"," 3 Series",2019,26103,"Manual",6193,"Diesel",145,54.3,2,"BMW"
"1766"," X3",2019,35362,"Semi-Auto",4186,"Diesel",145,54.3,2,"BMW"
"1767"," X5",2019,45880,"Semi-Auto",9000,"Diesel",145,37.7,3,"BMW"
"1768"," 1 Series",2019,19980,"Semi-Auto",6102,"Petrol",145,54.3,1.5,"BMW"
"1769"," 2 Series",2019,21730,"Automatic",5054,"Petrol",145,39.2,1.5,"BMW"
"1770"," 3 Series",2019,24730,"Semi-Auto",3049,"Diesel",145,62.8,2,"BMW"
"1771"," 1 Series",2018,22072,"Semi-Auto",7901,"Diesel",145,47.9,2,"BMW"
"1772"," X1",2019,31440,"Semi-Auto",9507,"Petrol",145,38.7,2,"BMW"
"1773"," X2",2019,29991,"Semi-Auto",3898,"Petrol",150,39.2,2,"BMW"
"1774"," X1",2014,12901,"Semi-Auto",65912,"Diesel",165,52.3,2,"BMW"
"1775"," X1",2014,12991,"Semi-Auto",49445,"Diesel",150,56.5,2,"BMW"
"1776"," 2 Series",2017,19994,"Automatic",15076,"Petrol",145,45.6,2,"BMW"
"1777"," X3",2019,37495,"Semi-Auto",9250,"Diesel",150,48.7,3,"BMW"
"1778"," 1 Series",2019,17495,"Semi-Auto",12375,"Diesel",145,72.4,1.5,"BMW"
"1779"," X1",2016,20232,"Semi-Auto",24592,"Petrol",160,44.8,2,"BMW"
"1780"," 2 Series",2019,21995,"Semi-Auto",3000,"Petrol",145,42.2,1.5,"BMW"
"1781"," 1 Series",2019,26880,"Semi-Auto",4210,"Diesel",145,51.4,2,"BMW"
"1782"," X7",2019,68720,"Semi-Auto",5000,"Diesel",145,33.6,3,"BMW"
"1783"," 4 Series",2019,24622,"Semi-Auto",2043,"Diesel",145,65.7,2,"BMW"
"1784"," 4 Series",2019,31260,"Automatic",3000,"Petrol",145,45.6,2,"BMW"
"1785"," X5",2020,63295,"Semi-Auto",150,"Diesel",150,33.6,3,"BMW"
"1786"," 3 Series",2020,43995,"Semi-Auto",2252,"Petrol",145,34.9,3,"BMW"
"1787"," X1",2016,18101,"Semi-Auto",33049,"Diesel",125,57.6,2,"BMW"
"1788"," X2",2020,38970,"Semi-Auto",600,"Diesel",145,58.9,2,"BMW"
"1789"," 1 Series",2019,18369,"Manual",4410,"Diesel",145,65.7,2,"BMW"
"1790"," 1 Series",2020,25993,"Semi-Auto",906,"Petrol",145,40.4,1.5,"BMW"
"1791"," X2",2019,30789,"Semi-Auto",3795,"Diesel",145,58.9,2,"BMW"
"1792"," X2",2018,25969,"Semi-Auto",12271,"Diesel",145,61.4,2,"BMW"
"1793"," 1 Series",2016,19773,"Semi-Auto",31661,"Petrol",200,39.8,3,"BMW"
"1794"," X2",2019,27669,"Semi-Auto",13440,"Diesel",145,58.9,2,"BMW"
"1795"," X3",2019,54595,"Semi-Auto",1604,"Petrol",145,24.8,3,"BMW"
"1796"," 3 Series",2017,18489,"Automatic",18374,"Diesel",145,64.2,2,"BMW"
"1797"," 7 Series",2020,55489,"Semi-Auto",10300,"Diesel",145,41.5,3,"BMW"
"1798"," 4 Series",2019,25160,"Semi-Auto",7208,"Diesel",145,65.7,2,"BMW"
"1799"," 2 Series",2018,19681,"Semi-Auto",15609,"Diesel",150,49.6,2,"BMW"
"1800"," 2 Series",2019,22995,"Manual",1000,"Petrol",145,42.8,1.5,"BMW"
"1801"," 5 Series",2019,28395,"Semi-Auto",1792,"Diesel",145,62.8,2,"BMW"
"1802"," X7",2019,69995,"Semi-Auto",5283,"Diesel",145,33.6,3,"BMW"
"1803"," i3",2017,19948,"Automatic",20929,"Hybrid",135,470.8,0,"BMW"
"1804"," 7 Series",2017,35464,"Semi-Auto",28338,"Diesel",145,56.5,3,"BMW"
"1805"," X3",2019,35995,"Semi-Auto",3708,"Diesel",145,54.3,2,"BMW"
"1806"," 1 Series",2019,18395,"Semi-Auto",1060,"Diesel",145,70.6,2,"BMW"
"1807"," 2 Series",2016,17869,"Semi-Auto",39955,"Petrol",205,43.5,2,"BMW"
"1808"," X6",2020,55995,"Semi-Auto",5000,"Diesel",145,34.9,3,"BMW"
"1809"," 2 Series",2020,29995,"Semi-Auto",1000,"Petrol",145,47.9,2,"BMW"
"1810"," 3 Series",2020,33995,"Semi-Auto",4000,"Petrol",145,41.5,2,"BMW"
"1811"," 4 Series",2014,16995,"Semi-Auto",25276,"Diesel",145,56.5,2,"BMW"
"1812"," 5 Series",2019,30995,"Automatic",4000,"Diesel",145,60.1,2,"BMW"
"1813"," 2 Series",2017,17495,"Semi-Auto",15336,"Petrol",125,48.7,2,"BMW"
"1814"," 3 Series",2018,21875,"Semi-Auto",7509,"Diesel",145,62.8,2,"BMW"
"1815"," X3",2015,21875,"Semi-Auto",23000,"Diesel",150,54.3,2,"BMW"
"1816"," 2 Series",2019,22875,"Semi-Auto",2144,"Petrol",145,50.4,1.5,"BMW"
"1817"," 1 Series",2019,20875,"Manual",10532,"Petrol",145,44.1,1.5,"BMW"
"1818"," 1 Series",2018,18000,"Semi-Auto",7929,"Petrol",150,36.7,1.5,"BMW"
"1819"," 4 Series",2018,22995,"Automatic",18792,"Petrol",145,45.6,2,"BMW"
"1820"," 1 Series",2019,21875,"Manual",9261,"Petrol",145,41.5,1.5,"BMW"
"1821"," 2 Series",2018,26875,"Semi-Auto",8353,"Petrol",150,32.5,3,"BMW"
"1822"," X1",2019,27875,"Semi-Auto",10001,"Diesel",150,50.4,2,"BMW"
"1823"," 3 Series",2018,20995,"Semi-Auto",47386,"Diesel",145,64.2,2,"BMW"
"1824"," 1 Series",2019,20875,"Manual",12845,"Petrol",150,44.1,1.5,"BMW"
"1825"," X1",2017,20875,"Semi-Auto",9637,"Diesel",145,55.4,2,"BMW"
"1826"," 4 Series",2016,21985,"Automatic",33074,"Diesel",160,51.4,3,"BMW"
"1827"," 3 Series",2017,25475,"Semi-Auto",27024,"Diesel",145,51.4,3,"BMW"
"1828"," 5 Series",2019,29895,"Semi-Auto",1000,"Petrol",145,50.4,2,"BMW"
"1829"," 1 Series",2019,16695,"Manual",4160,"Petrol",145,53.3,1.5,"BMW"
"1830"," 3 Series",2009,4500,"Manual",97000,"Diesel",125,58.9,2,"BMW"
"1831"," 1 Series",2013,6500,"Manual",89000,"Diesel",0,74.3,1.6,"BMW"
"1832"," X5",2016,29985,"Automatic",80058,"Diesel",235,42.8,3,"BMW"
"1833"," 1 Series",2019,17290,"Automatic",17500,"Diesel",150,68.9,1.5,"BMW"
"1834"," X5",2015,23990,"Automatic",60749,"Diesel",205,47.1,3,"BMW"
"1835"," 1 Series",2011,4995,"Manual",59326,"Petrol",165,46.3,2,"BMW"
"1836"," 3 Series",2007,3495,"Manual",130000,"Petrol",200,44.8,2,"BMW"
"1837"," 1 Series",2012,7500,"Manual",62000,"Petrol",145,49.6,1.6,"BMW"
"1838"," 3 Series",2013,10750,"Manual",56000,"Diesel",125,60.1,2,"BMW"
"1839"," 3 Series",2016,17500,"Automatic",48000,"Other",0,134.5,2,"BMW"
"1840"," 3 Series",2016,17150,"Automatic",56000,"Diesel",125,57.6,2,"BMW"
"1841"," 4 Series",2016,18475,"Automatic",24650,"Diesel",145,53.3,3,"BMW"
"1842"," 3 Series",2009,6950,"Manual",78000,"Diesel",125,58.9,2,"BMW"
"1843"," 3 Series",2014,12800,"Manual",51477,"Diesel",125,57.6,2,"BMW"
"1844"," 3 Series",2012,9990,"Automatic",58000,"Diesel",235,44.1,3,"BMW"
"1845"," X5",2012,15900,"Automatic",94000,"Diesel",300,37.7,3,"BMW"
"1846"," 4 Series",2017,20490,"Automatic",21000,"Diesel",145,53.3,3,"BMW"
"1847"," 4 Series",2017,17500,"Manual",30000,"Diesel",145,62.8,2,"BMW"
"1848"," X1",2013,8990,"Manual",47000,"Diesel",160,51.4,2,"BMW"
"1849"," 1 Series",2015,8990,"Manual",39000,"Petrol",30,56.5,1.5,"BMW"
"1850"," 5 Series",2014,12490,"Automatic",59000,"Diesel",125,57.6,2,"BMW"
"1851"," 5 Series",2016,13990,"Automatic",57000,"Diesel",30,62.8,2,"BMW"
"1852"," 5 Series",2016,30990,"Automatic",32000,"Petrol",555,28.5,4.4,"BMW"
"1853"," X5",2013,20990,"Automatic",81000,"Diesel",200,45.6,3,"BMW"
"1854"," 3 Series",2016,20990,"Automatic",35000,"Diesel",160,51.4,3,"BMW"
"1855"," X3",2015,15490,"Automatic",74000,"Diesel",145,54.3,2,"BMW"
"1856"," 3 Series",2016,17990,"Automatic",40000,"Diesel",160,51.4,3,"BMW"
"1857"," Z4",2009,9490,"Manual",76000,"Petrol",325,30.1,3,"BMW"
"1858"," 3 Series",2015,10990,"Automatic",85000,"Diesel",125,61.4,2,"BMW"
"1859"," 5 Series",2015,15990,"Automatic",56000,"Diesel",160,50.4,3,"BMW"
"1860"," 3 Series",2013,8990,"Automatic",75000,"Diesel",145,53.3,2,"BMW"
"1861"," 1 Series",2016,9990,"Manual",40000,"Diesel",0,83.1,1.5,"BMW"
"1862"," 1 Series",2015,10490,"Manual",43000,"Petrol",145,49.6,1.6,"BMW"
"1863"," 5 Series",2016,12990,"Automatic",89000,"Diesel",125,60.1,2,"BMW"
