"","model","year","price","transmission","mileage","fuelType","tax","mpg","engineSize","manufacturer"
"8537"," A3",2016,15000,"Automatic",41135,"Petrol",30,58.9,1.4,"Audi"
"8538"," A3",2014,7599,"Manual",50416,"Diesel",0,74.3,1.6,"Audi"
"8539"," A4",2015,11000,"Automatic",59117,"Diesel",125,57.6,2,"Audi"
"8540"," A3",2013,10499,"Automatic",40328,"Petrol",30,56.5,1.4,"Audi"
"8541"," A1",2015,11000,"Manual",29119,"Petrol",30,56.5,1.4,"Audi"
"8542"," A6",2016,23499,"Automatic",40584,"Diesel",160,51.4,3,"Audi"
"8543"," A1",2013,6299,"Manual",80814,"Diesel",0,74.3,1.6,"Audi"
"8544"," A3",2016,11000,"Manual",32467,"Diesel",20,70.6,1.6,"Audi"
"8545"," A1",2015,10000,"Manual",36196,"Diesel",0,80.7,1.6,"Audi"
"8546"," A6",2015,17000,"Automatic",64266,"Diesel",200,47.9,3,"Audi"
"8547"," A1",2015,10000,"Manual",62632,"Petrol",20,60.1,1.4,"Audi"
"8548"," Q3",2016,16499,"Manual",28646,"Diesel",145,51.4,2,"Audi"
"8549"," A3",2016,11499,"Manual",30836,"Petrol",125,53.3,1.4,"Audi"
"8550"," A3",2017,12000,"Manual",20549,"Petrol",145,62.8,1,"Audi"
"8551"," A3",2016,12999,"Manual",38938,"Diesel",30,68.9,1.6,"Audi"
"8552"," A4",2017,17999,"Automatic",24068,"Diesel",30,62.8,2,"Audi"
"8553"," Q5",2015,17999,"Manual",36435,"Diesel",200,47.9,2,"Audi"
"8554"," A3",2014,7699,"Manual",81008,"Diesel",20,68.9,2,"Audi"
"8555"," Q3",2015,14699,"Manual",27736,"Diesel",145,56.5,2,"Audi"
"8556"," A4",2015,12000,"Manual",81790,"Diesel",125,57.6,2,"Audi"
"8557"," A6",2016,12000,"Manual",121200,"Diesel",30,61.4,2,"Audi"
"8558"," Q3",2015,11500,"Manual",79070,"Diesel",145,56.5,2,"Audi"
"8559"," A3",2014,9895,"Manual",94410,"Petrol",30,58.9,1.4,"Audi"
"8560"," Q3",2015,15295,"Automatic",57140,"Diesel",160,51.4,2,"Audi"
"8561"," A3",2016,9500,"Manual",117740,"Petrol",30,57.6,1.4,"Audi"
"8562"," A4",2015,9500,"Automatic",100860,"Diesel",0,72.4,2,"Audi"
"8563"," A3",2015,9000,"Manual",61220,"Diesel",0,83.1,1.6,"Audi"
"8564"," A6",2016,11499,"Manual",87234,"Diesel",30,61.4,2,"Audi"
"8565"," A4",2015,10000,"Manual",68899,"Diesel",20,67.3,2,"Audi"
"8566"," A5",2017,19985,"Automatic",29500,"Diesel",145,62.8,2,"Audi"
"8567"," A5",2015,15950,"Automatic",30554,"Diesel",160,52.3,2,"Audi"
"8568"," A8",2015,18950,"Automatic",46558,"Diesel",200,47.9,3,"Audi"
"8569"," A3",2019,18450,"Manual",3833,"Diesel",145,51.4,1.6,"Audi"
"8570"," Q3",2017,21500,"Manual",29854,"Diesel",145,50.4,2,"Audi"
"8571"," A3",2015,9795,"Automatic",121420,"Hybrid",0,176.6,1.4,"Audi"
"8572"," A1",2016,8295,"Manual",88340,"Diesel",0,76.3,1.6,"Audi"
"8573"," A3",2015,10495,"Manual",86540,"Diesel",20,67.3,2,"Audi"
"8574"," A6",2014,13500,"Automatic",92160,"Diesel",200,44.8,3,"Audi"
"8575"," A6",2017,14795,"Automatic",77240,"Diesel",145,67.3,2,"Audi"
"8576"," A1",2016,11450,"Manual",16552,"Petrol",30,57.6,1.4,"Audi"
"8577"," A1",2017,12950,"Manual",33005,"Diesel",145,76.3,1.6,"Audi"
"8578"," A4",2017,24750,"Automatic",24885,"Petrol",145,38.7,3,"Audi"
"8579"," A6",2018,22750,"Automatic",25448,"Diesel",145,56.5,2,"Audi"
"8580"," A1",2016,10950,"Manual",29702,"Petrol",0,67.3,1,"Audi"
"8581"," Q5",2019,35850,"Automatic",9788,"Petrol",145,32.1,2,"Audi"
"8582"," Q3",2016,18500,"Automatic",28221,"Diesel",165,50.4,2,"Audi"
"8583"," TT",2017,19000,"Manual",14623,"Petrol",150,46.3,1.8,"Audi"
"8584"," A3",2016,14200,"Manual",25726,"Petrol",20,60.1,1.4,"Audi"
"8585"," A4",2017,14400,"Manual",16390,"Petrol",150,53.3,1.4,"Audi"
"8586"," A3",2017,19300,"Manual",19471,"Petrol",145,55.4,1.5,"Audi"
"8587"," Q3",2017,20000,"Automatic",27285,"Petrol",145,47.9,1.4,"Audi"
"8588"," Q2",2018,17000,"Manual",37449,"Diesel",145,49.6,1.6,"Audi"
"8589"," TT",2016,17700,"Manual",33538,"Diesel",30,61.4,2,"Audi"
"8590"," TT",2015,15000,"Manual",36343,"Diesel",20,67.3,2,"Audi"
"8591"," A1",2016,12500,"Manual",14521,"Petrol",30,55.4,1.4,"Audi"
"8592"," A1",2017,15400,"Manual",15322,"Petrol",145,56.5,1.4,"Audi"
"8593"," A1",2018,14450,"Automatic",14655,"Petrol",150,64.2,1,"Audi"
"8594"," Q5",2019,33950,"Automatic",12354,"Diesel",145,38.2,2,"Audi"
"8595"," A3",2017,17950,"Manual",9088,"Petrol",145,60.1,1.4,"Audi"
"8596"," A4",2017,18600,"Automatic",23052,"Diesel",145,67.3,2,"Audi"
"8597"," A5",2017,24700,"Automatic",14079,"Diesel",145,65.7,2,"Audi"
"8598"," Q7",2015,29950,"Automatic",25956,"Diesel",205,47.9,3,"Audi"
"8599"," A3",2012,6695,"Manual",48000,"Diesel",20,68.9,1.6,"Audi"
"8600"," Q3",2016,17499,"Automatic",36615,"Diesel",145,51.4,2,"Audi"
"8601"," A1",2019,22450,"Automatic",6481,"Petrol",150,40.9,2,"Audi"
"8602"," A1",2019,22450,"Automatic",6481,"Petrol",150,40.9,2,"Audi"
"8603"," A4",2016,16000,"Manual",38155,"Diesel",20,68.9,2,"Audi"
"8604"," Q7",2018,53950,"Automatic",26520,"Diesel",145,39.2,4,"Audi"
"8605"," Q7",2017,45950,"Automatic",35652,"Diesel",305,39.2,4,"Audi"
"8606"," Q7",2019,54950,"Automatic",9150,"Diesel",150,32.1,3,"Audi"
"8607"," A3",2019,31450,"Automatic",351,"Petrol",150,34.9,2,"Audi"
"8608"," A3",2019,31450,"Automatic",354,"Petrol",150,34.9,2,"Audi"
"8609"," Q3",2020,32950,"Automatic",998,"Diesel",150,47.1,2,"Audi"
"8610"," A4",2019,26750,"Automatic",9970,"Diesel",150,49.6,2,"Audi"
"8611"," A6",2019,29450,"Automatic",9647,"Diesel",150,50.4,2,"Audi"
"8612"," Q2",2018,19450,"Manual",18254,"Diesel",150,61.4,1.6,"Audi"
"8613"," TT",2015,19000,"Automatic",18885,"Petrol",160,44.1,2,"Audi"
"8614"," TT",2018,22950,"Manual",14755,"Diesel",150,60.1,2,"Audi"
"8615"," Q5",2020,39950,"Automatic",4500,"Diesel",150,38.2,2,"Audi"
"8616"," Q7",2020,61950,"Automatic",8500,"Diesel",150,33.2,3,"Audi"
"8617"," A1",2016,13450,"Manual",22652,"Diesel",0,72.4,1.6,"Audi"
"8618"," A6",2017,21950,"Automatic",28685,"Diesel",145,55.4,3,"Audi"
"8619"," Q2",2017,19950,"Automatic",68454,"Diesel",150,58.9,2,"Audi"
"8620"," Q5",2019,35950,"Automatic",3003,"Diesel",150,38.2,2,"Audi"
"8621"," A3",2019,23450,"Automatic",14738,"Petrol",150,42.2,1.5,"Audi"
"8622"," A3",2019,23950,"Automatic",9527,"Petrol",150,42.2,1.5,"Audi"
"8623"," A3",2019,26450,"Automatic",2936,"Diesel",145,51.4,2,"Audi"
"8624"," A3",2020,21450,"Manual",6552,"Petrol",150,47.9,1,"Audi"
"8625"," Q3",2019,28450,"Manual",3544,"Diesel",150,40.9,2,"Audi"
"8626"," A3",2020,28950,"Automatic",5500,"Diesel",150,44.1,2,"Audi"
"8627"," A1",2020,23950,"Automatic",5520,"Petrol",150,44.8,1.5,"Audi"
"8628"," A3",2020,21450,"Manual",4541,"Diesel",150,51.4,1.6,"Audi"
"8629"," Q3",2019,28450,"Manual",6521,"Petrol",150,39.8,1.5,"Audi"
"8630"," Q7",2018,54950,"Automatic",27258,"Diesel",150,39.2,4,"Audi"
"8631"," R8",2018,95950,"Automatic",5044,"Petrol",150,23,5.2,"Audi"
"8632"," Q5",2015,18950,"Semi-Auto",48540,"Petrol",200,47.1,2,"Audi"
"8633"," Q3",2019,26950,"Automatic",6500,"Diesel",150,48.7,2,"Audi"
"8634"," A5",2019,30950,"Automatic",8955,"Diesel",145,44.1,2,"Audi"
"8635"," Q7",2017,46950,"Automatic",32655,"Diesel",145,39.2,4,"Audi"
"8636"," A4",2019,25950,"Automatic",5345,"Petrol",145,38.7,2,"Audi"
"8637"," A6",2017,16950,"Manual",27554,"Diesel",145,61.4,2,"Audi"
"8638"," A3",2019,21950,"Manual",6525,"Diesel",145,51.4,1.6,"Audi"
"8639"," Q7",2019,74950,"Automatic",2500,"Diesel",145,29.4,4,"Audi"
"8640"," Q3",2016,16499,"Automatic",20589,"Diesel",145,56.5,2,"Audi"
"8641"," A3",2017,12699,"Manual",38770,"Diesel",20,67.3,2,"Audi"
"8642"," A3",2015,10999,"Manual",31332,"Petrol",30,56.5,1.2,"Audi"
"8643"," A3",2017,13000,"Manual",25720,"Diesel",20,70.6,2,"Audi"
"8644"," A5",2019,22950,"Manual",6844,"Diesel",145,67.3,2,"Audi"
"8645"," A7",2019,39950,"Semi-Auto",20,"Diesel",145,38.2,2,"Audi"
"8646"," A6",2019,29950,"Automatic",5000,"Diesel",145,50.4,2,"Audi"
"8647"," A1",2016,11950,"Manual",35685,"Petrol",0,67.3,1,"Audi"
"8648"," A3",2017,12995,"Automatic",15083,"Diesel",145,72.4,1.6,"Audi"
"8649"," A5",2019,33950,"Automatic",112,"Petrol",145,39.8,2,"Audi"
"8650"," A4",2020,43950,"Automatic",6685,"Diesel",145,39.2,3,"Audi"
"8651"," A4",2020,45950,"Automatic",3200,"Diesel",145,39.2,3,"Audi"
"8652"," A4",2020,34950,"Automatic",5500,"Diesel",145,49.6,2,"Audi"
"8653"," Q3",2019,26950,"Automatic",6500,"Diesel",150,48.7,2,"Audi"
"8654"," A3",2019,24450,"Manual",6552,"Petrol",150,44.1,1.5,"Audi"
"8655"," A3",2019,24450,"Automatic",6500,"Petrol",150,43.5,1.5,"Audi"
"8656"," Q2",2019,20950,"Manual",6500,"Petrol",150,45.6,1,"Audi"
"8657"," Q2",2019,24950,"Automatic",3555,"Petrol",150,42.2,1.5,"Audi"
"8658"," TT",2017,22950,"Automatic",18352,"Petrol",150,42.8,2,"Audi"
"8659"," A4",2018,20950,"Manual",14544,"Petrol",150,48.7,1.4,"Audi"
"8660"," Q5",2019,31950,"Semi-Auto",15516,"Diesel",145,55.4,2,"Audi"
"8661"," A6",2017,20450,"Semi-Auto",53544,"Diesel",145,58.9,2,"Audi"
"8662"," TT",2017,18950,"Manual",30562,"Diesel",145,62.8,2,"Audi"
"8663"," A3",2019,21950,"Automatic",1985,"Petrol",145,40.9,2,"Audi"
"8664"," A6",2017,21450,"Automatic",29888,"Diesel",145,61.4,2,"Audi"
"8665"," A6",2017,21950,"Automatic",24885,"Diesel",145,61.4,2,"Audi"
"8666"," Q7",2019,48950,"Automatic",8000,"Diesel",145,32.8,3,"Audi"
"8667"," Q2",2017,21000,"Semi-Auto",19422,"Diesel",150,57.7,2,"Audi"
"8668"," Q3",2019,25950,"Manual",13542,"Petrol",145,39.8,1.5,"Audi"
"8669"," A3",2018,16950,"Manual",28950,"Petrol",145,60.1,1,"Audi"
"8670"," Q5",2018,32350,"Automatic",13558,"Diesel",150,48.7,3,"Audi"
"8671"," A3",2015,8395,"Automatic",74369,"Diesel",30,62.8,2,"Audi"
"8672"," RS6",2014,44491,"Automatic",43752,"Petrol",555,28.8,4,"Audi"
"8673"," A4",2019,29950,"Automatic",5000,"Diesel",145,44.8,2,"Audi"
"8674"," A3",2019,25950,"Manual",3530,"Diesel",145,52.3,1.6,"Audi"
"8675"," Q3",2019,31495,"Manual",4530,"Petrol",145,39.8,1.5,"Audi"
"8676"," Q3",2019,29950,"Manual",5310,"Petrol",145,39.8,1.5,"Audi"
"8677"," A5",2019,32950,"Automatic",5630,"Diesel",145,50.4,2,"Audi"
"8678"," A3",2019,22950,"Manual",6500,"Diesel",145,51.4,1.6,"Audi"
"8679"," A7",2016,22450,"Automatic",30122,"Diesel",150,53.3,3,"Audi"
"8680"," Q3",2015,15950,"Manual",47178,"Diesel",165,49.6,2,"Audi"
"8681"," A1",2016,12750,"Manual",10380,"Petrol",30,55.4,1.4,"Audi"
"8682"," Q7",2020,55750,"Automatic",875,"Diesel",150,33.2,3,"Audi"
"8683"," A3",2017,28350,"Automatic",15336,"Petrol",150,43.5,2,"Audi"
"8684"," A3",2014,10800,"Manual",44015,"Diesel",20,67.3,2,"Audi"
"8685"," A1",2017,12400,"Manual",24736,"Diesel",150,80.7,1.6,"Audi"
"8686"," A3",2014,9300,"Manual",46302,"Petrol",30,57.6,1.2,"Audi"
"8687"," A3",2016,11200,"Semi-Auto",66680,"Diesel",0,74.3,1.6,"Audi"
"8688"," A5",2014,12000,"Manual",42953,"Diesel",20,64.2,2,"Audi"
"8689"," A3",2016,13500,"Manual",47602,"Petrol",30,57.6,1.4,"Audi"
"8690"," A3",2015,13500,"Manual",48034,"Diesel",30,65.7,2,"Audi"
"8691"," Q3",2019,26950,"Automatic",6471,"Diesel",145,48.7,2,"Audi"
"8692"," A1",2017,10450,"Manual",40652,"Diesel",0,76.3,1.6,"Audi"
"8693"," A3",2016,16450,"Manual",32542,"Petrol",30,60.1,1.4,"Audi"
"8694"," Q3",2016,18000,"Semi-Auto",33641,"Diesel",145,51.4,2,"Audi"
"8695"," Q3",2016,16500,"Semi-Auto",53947,"Diesel",145,51.4,2,"Audi"
"8696"," A3",2016,11600,"Manual",21764,"Diesel",0,83.1,1.6,"Audi"
"8697"," Q3",2017,19600,"Semi-Auto",22640,"Diesel",150,55.4,2,"Audi"
"8698"," A4",2017,17400,"Manual",20000,"Petrol",145,51.4,1.4,"Audi"
"8699"," TT",2015,16300,"Manual",26145,"Petrol",160,46.3,2,"Audi"
"8700"," TT",2015,15500,"Manual",40000,"Petrol",160,46.3,2,"Audi"
"8701"," A4",2017,17700,"Manual",12993,"Petrol",145,51.4,1.4,"Audi"
"8702"," Q3",2015,14800,"Manual",33000,"Diesel",125,60.1,2,"Audi"
"8703"," A1",2016,12900,"Semi-Auto",12445,"Petrol",20,64.2,1,"Audi"
"8704"," A1",2016,12500,"Semi-Auto",38207,"Petrol",30,56.5,1.4,"Audi"
"8705"," A1",2017,11000,"Manual",34311,"Petrol",30,57.6,1.4,"Audi"
"8706"," A1",2015,11000,"Manual",25621,"Diesel",0,80.7,1.6,"Audi"
"8707"," Q3",2016,14500,"Manual",23549,"Diesel",30,61.4,2,"Audi"
"8708"," A1",2017,11000,"Manual",32378,"Petrol",0,67.3,1,"Audi"
"8709"," A3",2017,17450,"Semi-Auto",26931,"Petrol",30,56.5,1.4,"Audi"
"8710"," Q5",2016,19600,"Semi-Auto",43316,"Diesel",200,47.1,2,"Audi"
"8711"," A3",2017,16500,"Manual",31494,"Diesel",145,65.7,2,"Audi"
"8712"," A7",2014,19800,"Semi-Auto",29319,"Diesel",145,54.3,3,"Audi"
"8713"," Q3",2017,16300,"Manual",26951,"Petrol",150,51.4,1.4,"Audi"
"8714"," A1",2019,17500,"Manual",17175,"Petrol",145,50.4,1,"Audi"
"8715"," Q2",2017,19400,"Semi-Auto",33679,"Diesel",145,57.7,2,"Audi"
"8716"," Q5",2016,22700,"Automatic",62926,"Diesel",235,42.8,3,"Audi"
"8717"," A4",2016,14900,"Semi-Auto",50900,"Diesel",20,67.3,2,"Audi"
"8718"," A3",2018,14500,"Semi-Auto",22496,"Diesel",145,72.4,1.6,"Audi"
"8719"," A4",2016,16400,"Semi-Auto",41333,"Diesel",30,65.7,2,"Audi"
"8720"," A1",2015,11300,"Semi-Auto",34540,"Petrol",30,57.6,1.4,"Audi"
"8721"," A3",2017,12800,"Manual",28337,"Petrol",20,61.4,1.4,"Audi"
"8722"," Q3",2015,14500,"Manual",26382,"Diesel",150,56.5,2,"Audi"
"8723"," A4",2016,12000,"Manual",40424,"Petrol",125,53.3,1.4,"Audi"
"8724"," A3",2016,12400,"Semi-Auto",27226,"Diesel",20,70.6,1.6,"Audi"
"8725"," Q3",2015,26200,"Semi-Auto",33459,"Petrol",325,32.8,2.5,"Audi"
"8726"," Q5",2015,19200,"Manual",21565,"Diesel",200,47.9,2,"Audi"
"8727"," A3",2015,15500,"Manual",4984,"Petrol",30,58.9,1.4,"Audi"
"8728"," Q3",2017,23500,"Semi-Auto",22133,"Petrol",145,40.4,2,"Audi"
"8729"," A3",2016,16500,"Manual",11369,"Diesel",20,65.7,2,"Audi"
"8730"," Q3",2019,25300,"Semi-Auto",9134,"Diesel",145,48.7,2,"Audi"
"8731"," A4",2018,19000,"Semi-Auto",21000,"Petrol",145,50.4,1.4,"Audi"
"8732"," A3",2016,17400,"Semi-Auto",19856,"Petrol",30,56.5,1.4,"Audi"
"8733"," A1",2014,7800,"Manual",55000,"Petrol",125,53.3,1.4,"Audi"
"8734"," A5",2017,18500,"Semi-Auto",73872,"Diesel",150,70.6,2,"Audi"
"8735"," A3",2017,12600,"Manual",13466,"Petrol",20,62.8,1,"Audi"
"8736"," Q3",2017,16000,"Manual",36943,"Petrol",150,51.4,1.4,"Audi"
"8737"," A1",2013,7200,"Manual",54766,"Petrol",125,53.3,1.4,"Audi"
"8738"," A4",2013,9000,"Automatic",59438,"Diesel",125,58.9,2,"Audi"
"8739"," A3",2017,17000,"Manual",19836,"Diesel",145,65.7,2,"Audi"
"8740"," Q5",2016,19400,"Semi-Auto",41185,"Diesel",200,47.1,2,"Audi"
"8741"," Q5",2015,19600,"Semi-Auto",30000,"Diesel",200,47.1,2,"Audi"
"8742"," SQ5",2014,22200,"Automatic",40000,"Diesel",260,41.5,3,"Audi"
"8743"," A1",2016,11100,"Manual",14502,"Petrol",0,67.3,1,"Audi"
"8744"," A6",2017,16400,"Semi-Auto",42118,"Diesel",145,67.3,2,"Audi"
"8745"," A3",2016,16100,"Semi-Auto",14510,"Petrol",30,58.9,1.4,"Audi"
"8746"," A3",2016,11900,"Manual",57000,"Diesel",20,68.9,1.6,"Audi"
"8747"," A3",2016,14000,"Semi-Auto",54425,"Petrol",30,57.6,1.4,"Audi"
"8748"," A4",2014,12800,"Manual",41921,"Diesel",30,61.4,2,"Audi"
"8749"," A1",2016,11800,"Manual",56603,"Petrol",30,58.9,1.4,"Audi"
"8750"," A6",2013,13100,"Manual",32412,"Diesel",125,57.6,2,"Audi"
"8751"," SQ5",2014,19400,"Automatic",69682,"Diesel",260,41.5,3,"Audi"
"8752"," A3",2017,12000,"Manual",36935,"Diesel",145,70.6,1.6,"Audi"
"8753"," Q3",2015,13300,"Manual",54890,"Diesel",125,60.1,2,"Audi"
"8754"," Q3",2017,15850,"Semi-Auto",48747,"Petrol",150,47.9,1.4,"Audi"
"8755"," A1",2016,11000,"Manual",29526,"Petrol",0,67.3,1,"Audi"
"8756"," Q3",2015,15800,"Manual",16375,"Diesel",125,60.1,2,"Audi"
"8757"," A1",2014,11400,"Semi-Auto",18954,"Petrol",125,53.3,1.4,"Audi"
"8758"," Q3",2015,17100,"Semi-Auto",30000,"Diesel",160,51.4,2,"Audi"
"8759"," Q3",2016,16700,"Manual",38564,"Diesel",145,52.3,2,"Audi"
"8760"," A3",2016,14050,"Semi-Auto",74904,"Diesel",125,57.6,2,"Audi"
"8761"," Q2",2018,16200,"Manual",30116,"Petrol",145,55.4,1,"Audi"
"8762"," Q5",2016,19400,"Semi-Auto",46557,"Diesel",200,47.1,2,"Audi"
"8763"," A1",2016,12300,"Manual",37874,"Petrol",30,58.9,1.4,"Audi"
"8764"," A3",2017,10400,"Manual",55000,"Diesel",0,74.3,1.6,"Audi"
"8765"," A4",2017,13500,"Manual",25000,"Petrol",125,53.3,1.4,"Audi"
"8766"," A1",2016,11300,"Manual",12650,"Diesel",0,76.3,1.6,"Audi"
"8767"," A3",2018,19100,"Manual",11396,"Petrol",145,42.2,1.5,"Audi"
"8768"," A1",2017,11500,"Manual",15421,"Petrol",145,67.3,1,"Audi"
"8769"," Q3",2013,13700,"Semi-Auto",40510,"Diesel",200,47.9,2,"Audi"
"8770"," A1",2014,9200,"Manual",53900,"Petrol",20,60.1,1.4,"Audi"
"8771"," Q3",2017,18200,"Semi-Auto",18476,"Petrol",145,47.9,1.4,"Audi"
"8772"," A3",2017,17000,"Manual",30804,"Petrol",30,60.1,1.4,"Audi"
"8773"," A4",2018,17700,"Manual",13811,"Petrol",145,52.3,1.4,"Audi"
"8774"," Q3",2015,16200,"Manual",46525,"Diesel",160,49.6,2,"Audi"
"8775"," A3",2016,15300,"Manual",25000,"Diesel",20,65.7,2,"Audi"
"8776"," A1",2015,11300,"Manual",24642,"Petrol",30,55.4,1.4,"Audi"
"8777"," A3",2017,13800,"Semi-Auto",32106,"Diesel",145,74.3,1.6,"Audi"
"8778"," A3",2016,12900,"Semi-Auto",30999,"Diesel",30,64.2,2,"Audi"
"8779"," A1",2017,16700,"Manual",9450,"Petrol",145,70.6,1.4,"Audi"
"8780"," Q3",2016,15700,"Manual",52074,"Diesel",145,56.5,2,"Audi"
"8781"," A3",2014,17450,"Semi-Auto",51541,"Petrol",200,40.9,2,"Audi"
"8782"," Q3",2017,19200,"Manual",16000,"Diesel",145,56.5,2,"Audi"
"8783"," Q3",2016,16200,"Semi-Auto",16813,"Petrol",145,47.9,1.4,"Audi"
"8784"," A1",2017,11300,"Manual",36000,"Petrol",145,55.4,1.4,"Audi"
"8785"," A5",2014,14800,"Manual",33507,"Diesel",30,61.4,2,"Audi"
"8786"," SQ5",2017,37700,"Automatic",20000,"Petrol",145,34,3,"Audi"
"8787"," A3",2016,14400,"Manual",21732,"Petrol",125,52.3,1.4,"Audi"
"8788"," Q3",2017,16600,"Manual",28105,"Diesel",30,62.8,2,"Audi"
"8789"," Q2",2017,20700,"Manual",12889,"Petrol",145,50.4,1.4,"Audi"
"8790"," A3",2016,14000,"Manual",18725,"Petrol",20,61.4,1.4,"Audi"
"8791"," A4",2016,13500,"Manual",23212,"Petrol",125,53.3,1.4,"Audi"
"8792"," A3",2016,17200,"Automatic",42103,"Diesel",125,57.6,2,"Audi"
"8793"," A4",2017,19000,"Automatic",21218,"Diesel",30,65.7,2,"Audi"
"8794"," A4",2017,16800,"Manual",37344,"Diesel",30,62.8,2,"Audi"
"8795"," Q3",2017,17700,"Automatic",28047,"Petrol",145,47.9,1.4,"Audi"
"8796"," A3",2015,9800,"Manual",40573,"Diesel",0,74.3,1.6,"Audi"
"8797"," Q3",2016,19500,"Automatic",19005,"Diesel",150,51.4,2,"Audi"
"8798"," Q5",2017,27000,"Automatic",22040,"Diesel",150,55.4,2,"Audi"
"8799"," A3",2016,12000,"Manual",30590,"Petrol",30,56.5,0,"Audi"
"8800"," Q3",2015,18500,"Automatic",26240,"Diesel",160,50.4,2,"Audi"
"8801"," A1",2016,11000,"Manual",35002,"Petrol",30,57.6,1.4,"Audi"
"8802"," A3",2017,14000,"Automatic",47098,"Diesel",145,70.6,1.6,"Audi"
"8803"," A1",2013,9000,"Manual",49826,"Petrol",30,55.4,1.2,"Audi"
"8804"," A1",2016,13000,"Manual",35981,"Petrol",30,55.4,1.4,"Audi"
"8805"," A1",2017,14300,"Manual",16340,"Petrol",145,55.4,1.4,"Audi"
"8806"," Q3",2016,17500,"Manual",24168,"Diesel",160,49.6,2,"Audi"
"8807"," A1",2015,12800,"Manual",36921,"Petrol",30,58.9,1.4,"Audi"
"8808"," A1",2017,11800,"Manual",32596,"Petrol",150,57.6,1.4,"Audi"
"8809"," A3",2016,15200,"Manual",33638,"Diesel",20,65.7,2,"Audi"
"8810"," A1",2017,13200,"Manual",22300,"Diesel",145,76.3,1.6,"Audi"
"8811"," A1",2017,15800,"Manual",23785,"Petrol",145,70.6,1.4,"Audi"
"8812"," A3",2017,13700,"Manual",13510,"Petrol",145,61.4,1.4,"Audi"
"8813"," A1",2016,10995,"Manual",36120,"Diesel",0,76.3,1.6,"Audi"
"8814"," A1",2017,11495,"Manual",27626,"Petrol",150,67.3,1,"Audi"
"8815"," A3",2015,13800,"Manual",49359,"Diesel",20,67.3,2,"Audi"
"8816"," TT",2017,27000,"Automatic",9610,"Petrol",145,41.5,2,"Audi"
"8817"," A1",2017,11300,"Manual",15144,"Petrol",0,67.3,1,"Audi"
"8818"," A3",2017,16000,"Manual",11032,"Petrol",150,55.4,1.5,"Audi"
"8819"," A1",2018,14450,"Manual",4552,"Petrol",150,55.4,1.4,"Audi"
"8820"," A1",2015,12800,"Automatic",34076,"Diesel",0,76.3,1.6,"Audi"
"8821"," Q2",2017,16300,"Manual",24756,"Petrol",125,52.3,1.4,"Audi"
"8822"," RS6",2016,49500,"Automatic",41854,"Petrol",325,29.4,4,"Audi"
"8823"," TT",2016,16500,"Manual",42164,"Diesel",30,62.8,2,"Audi"
"8824"," A3",2016,13500,"Manual",44457,"Diesel",30,68.9,1.6,"Audi"
"8825"," A1",2016,10500,"Manual",41816,"Petrol",0,67.3,1,"Audi"
"8826"," A4",2018,22300,"Automatic",32389,"Diesel",150,61.4,2,"Audi"
"8827"," A4",2016,15500,"Manual",36867,"Diesel",20,68.9,2,"Audi"
"8828"," TT",2016,17500,"Manual",19542,"Diesel",30,62.8,2,"Audi"
"8829"," A1",2016,15700,"Manual",14390,"Petrol",30,56.5,1.4,"Audi"
"8830"," A3",2015,12200,"Manual",13842,"Diesel",20,72.4,1.6,"Audi"
"8831"," Q3",2017,19600,"Manual",23994,"Petrol",145,49.6,1.4,"Audi"
"8832"," A3",2018,18500,"Manual",23611,"Petrol",145,60.1,1,"Audi"
"8833"," A4",2016,17200,"Manual",30092,"Diesel",30,64.2,2,"Audi"
"8834"," A4",2017,16000,"Manual",33187,"Diesel",20,70.6,2,"Audi"
"8835"," A4",2016,16000,"Manual",28072,"Diesel",20,70.6,2,"Audi"
"8836"," A1",2016,12900,"Manual",27642,"Petrol",30,56.5,1.4,"Audi"
"8837"," A4",2017,16000,"Manual",30233,"Diesel",145,72.4,2,"Audi"
"8838"," A4",2016,15800,"Manual",45907,"Diesel",30,64.2,2,"Audi"
"8839"," Q3",2016,17500,"Automatic",45211,"Diesel",145,51.4,2,"Audi"
"8840"," A3",2016,13000,"Automatic",45188,"Diesel",20,72.4,1.6,"Audi"
"8841"," Q3",2015,19500,"Manual",20578,"Diesel",160,49.6,2,"Audi"
"8842"," A3",2017,16400,"Manual",19333,"Petrol",20,60.1,1.4,"Audi"
"8843"," Q3",2016,18000,"Manual",31731,"Diesel",145,52.3,2,"Audi"
"8844"," A4",2016,16000,"Manual",37655,"Diesel",20,68.9,2,"Audi"
"8845"," A1",2016,11800,"Manual",16133,"Petrol",0,67.3,1,"Audi"
"8846"," A1",2015,10800,"Manual",20048,"Petrol",0,67.3,1,"Audi"
"8847"," TT",2017,19500,"Manual",29924,"Petrol",160,46.3,1.8,"Audi"
"8848"," A5",2015,17500,"Manual",36496,"Diesel",145,53.3,2,"Audi"
"8849"," A3",2017,15700,"Manual",22889,"Diesel",145,67.3,2,"Audi"
"8850"," A3",2017,16400,"Manual",54181,"Diesel",145,67.3,1.6,"Audi"
"8851"," A5",2016,17000,"Automatic",38895,"Diesel",125,58.9,2,"Audi"
"8852"," A1",2018,16700,"Manual",17560,"Petrol",145,54.3,1.4,"Audi"
"8853"," A4",2017,16500,"Manual",25302,"Diesel",145,74.3,2,"Audi"
"8854"," A3",2016,12500,"Manual",26012,"Petrol",20,61.4,1.4,"Audi"
